hcpcs_code,line_srvc_cnt,bene_unique_cnt,num_physicians_cnt,submitted_chrg_to_allowed_amt,average_submitted_chrg_amt,hcpcs_description,l_average_submitted_chrg_amt,l_submitted_chrg_to_allowed_amt,l_bene_unique_cnt,l_line_srvc_cnt,l_num_physicians_cnt,cluster
67335,673.0,632.0,33,4.499152521747434,766.2364933138336,Insertion of adjustable sutures during eye muscle surgery,6.641490860098435,1.503889050539665,6.448889394146858,6.511745329644728,3.4965075614664802,4
67400,1868.0,1136.0,34,3.378847069851757,3474.141916490793,"Exploration of cavity behind eye, frontal or transconjunctival approach",8.153102797000289,1.217534547711709,7.035268599281097,7.532623618788788,3.5263605246161616,4
67875,4344.0,3756.0,152,10.39459662979804,1148.9188812155428,Temporary closure of eyelids by suture,7.046576675892217,2.341286116304839,8.231109840328154,8.37655086161377,5.0238805208462765,4
67880,658.0,561.0,30,4.265540186107986,1524.5642857221883,Creation of permanent eyelid margin scarring,7.329463933936879,1.4505688285174003,6.329720905522696,6.489204931325317,3.4011973816621555,4
67900,13619.0,10163.0,374,5.486906646270827,2886.3362801978965,Repair of brow paralysis,7.96774325375084,1.7023646443127918,9.226508953137767,9.519221155568957,5.924255797414532,4
67903,4213.0,3395.0,149,4.637087235969446,2899.042364113869,Shortening or advancement of upper eyelid muscle to correct drooping or paralysis,7.972135742169097,1.534086418251435,8.130059039992796,8.345930261979017,5.003946305945459,4
67904,50340.0,37579.0,1141,3.8931100155827227,2798.4275184743037,Repair of tendon of upper eyelid,7.936812937861751,1.3592083280755933,10.534200662714523,10.826555268689306,7.039660349862076,4
67908,3643.0,2834.0,141,5.411968417009482,3215.7627834196132,"Removal of tissue, muscle, and membrane to correct eyelid drooping or paralysis",8.075819866203855,1.6886128745578628,7.949444420250626,8.200562797008564,4.948759890378168,4
67911,2243.0,1624.0,74,5.810138003320985,2598.056362015016,Correction of widely-opened upper eyelid,7.862518891381297,1.7596043233047893,7.392647520721623,7.715569534520208,4.30406509320417,4
67917,22936.0,18695.0,728,4.568460574045444,2501.2843303106088,Extensive repair of turning-outward eyelid defect,7.824559611065365,1.5191762934631752,9.836011387411213,10.040463007563206,6.590301048196686,4
67921,1105.0,961.0,50,4.637334864041906,1786.756687783086,Suture repair of turning-inward eyelid defect,7.488157349080678,1.5341398184676098,6.8679744089702925,7.007600613951853,3.912023005428146,4
67924,8073.0,6636.0,310,3.58993400349092,2110.0671732946785,Repair of turning-inward eyelid defect,7.654475061648049,1.278133818902497,8.800264651310336,8.996280439395015,5.736572297479192,4
67950,7687.0,6217.0,194,4.438283200736021,2030.1083231432563,Enlargement of eyelid margin,7.615844431766491,1.4902676351684698,8.735042754269337,8.947285869349132,5.267858159063328,4
67961,5838.0,4750.0,188,4.787215984433988,2263.4024169189247,Removal of up to one-fourth of the eyelid involving lid margin,7.724624454357959,1.5659490283467912,8.465899897028686,8.67214355141406,5.236441962829949,4
67966,4916.0,4445.0,184,4.041937051295824,2536.435162731184,Removal of over one-fourth of the eyelid involving lid margin,7.838514894973429,1.396724045207468,8.399535147948004,8.500250470685925,5.214935757608986,4
68320,4489.0,3500.0,98,2.952001004315773,1893.3037157455556,Repair of conjunctiva,7.546078579832597,1.0824832469535386,8.160518247477505,8.409385238781931,4.584967478670572,4
68326,1982.0,1540.0,56,3.300193118467794,2487.9864530750356,Reconstruction of conjunctiva,7.819229008938714,1.1939809875079788,7.3395376954076745,7.591861714889934,4.02535169073515,4
68440,3348.0,2729.0,137,8.578344718926624,557.5514366787426,Snip incision of tear-drainage opening at inner corner of the eye,6.323554762179179,2.149240971685771,7.911690520708339,8.116118431609365,4.919980925828125,4
68700,1675.0,1423.0,61,4.318252907712757,2451.3162029896594,Plastic repair of tear ducts,7.804380384994769,1.4628509009454576,7.260522598089852,7.423568444259167,4.110873864173311,4
68720,2890.0,2651.0,158,3.2528987319813054,3043.682899661489,Creation of drainage tract from tear sac to the nasal cavity,8.020823541302146,1.1795465163522667,7.8826922062890254,7.969011781106478,5.062595033026967,4
68815,6884.0,6022.0,289,6.571164476064402,2047.1708730369949,Probing of nasal-tear duct with insertion of tube or stent,7.624214057036761,1.8826910582012228,8.70317470904168,8.83695515733143,5.666426688112432,4
69436,4396.0,3560.0,206,5.463959536634674,2086.6489831674444,Incision of eardrum with insertion of eardrum tube under general anesthesia,7.643314700869731,1.6981737167935345,8.177515823846075,8.388450315523512,5.327876168789581,4
69801,6538.0,2673.0,124,8.694347901916881,1536.4298944625928,"Incision of fluid canals of inner ear with infusion of drugs, transcanal approach",7.337216753756156,2.1626731480895116,7.890956716138919,8.785386587284156,4.820281565605037,4
69930,1654.0,1631.0,98,2.4095934839538278,7893.86968562116,Implantation of cochlear device,8.973841748057797,0.8794580544173524,7.396948602621014,7.4109518755836366,4.584967478670572,4
69990,4765.0,4632.0,265,5.058536481740388,1068.96225393523,Use of operating microscope,6.9744436007058805,1.6210772086058534,8.440744019252831,8.469052816088302,5.579729825986222,4
70460,13612.1,12438.0,504,4.901023468536899,289.96465497608034,CT scan head or brain with contrast,5.669759036159797,1.5894440544360229,9.428511581663834,9.518714382052819,6.222576268071369,4
70480,15735.0,15394.0,863,3.9619199268916163,427.87442770888174,CT scan of cranial cavity,6.0588297593300435,1.376728737797423,9.641733102094262,9.663642809498507,6.760414691083428,4
70492,6669.0,6275.0,310,4.027070952676177,677.2889578660844,CT scan of neck before and after contrast,6.518098002922574,1.39303930095328,8.744328763999984,8.805225202632306,5.736572297479192,4
70540,1094.0,1049.0,57,3.755262704993046,961.7456398536107,"MRI scan bones of the eye, face, and/or neck",6.868750008067265,1.323158244151883,6.955592608396297,6.9975959829819265,4.04305126783455,4
70543,24472.0,23310.0,1119,4.585620999864372,1162.7933172610326,"MRI scan bones of the eye, face, and/or neck before and after contrast",7.058580421558671,1.5229255381650373,10.056637732029802,10.10528488583074,7.020190708311925,4
70545,1111.0,1063.0,45,5.297508945340592,659.2251125117193,MRA scan of head blood vessels with contrast,6.491065073306117,1.667236699755511,6.968850378341948,7.01301578963963,3.8066624897703196,4
70546,8174.0,8033.0,319,4.511588076178928,783.6413506239563,MRA scan of head blood vessels before and after contrast,6.663951454744399,1.5066492148549897,8.991313336173812,9.008713664124222,5.765191102784844,4
70547,53212.0,52474.0,1822,4.3765225952459295,403.83056660151095,MRA scan of neck blood vessels,6.000995400392515,1.4762544810345466,10.868073087813588,10.882039213803797,7.507690077819904,4
70548,15538.0,15409.0,612,4.783666440911952,337.26061719645185,MRA scan of neck blood vessels with contrast,5.820855976271948,1.565207290327865,9.642707033281853,9.651043915510366,6.416732282512326,4
70549,44471.0,44038.0,1841,4.065145538659614,581.5870801197834,MRA scan of neck blood vessels before and after contrast,6.365760711598054,1.4024495452271604,10.69280817654473,10.702592570321846,7.518064181233078,4
70552,7949.0,7680.0,407,4.182808960521738,484.9444835827029,MRI scan of brain with contrast,6.184034417545867,1.4309830209705028,8.946374826141717,8.980801413573113,6.008813185442595,4
70553,973465.4999999999,924390.0,15350,5.255648664196971,898.4555164716137,MRI scan of brain before and after contrast,6.800677196340939,1.6593034342367192,13.73688933949607,13.788617664029276,9.638870753015343,4
71270,54555.0,51675.0,2036,4.637036296355168,583.7910618642879,CT scan chest before and after contrast,6.369543148032664,1.5340754329299433,10.852729384549969,10.906964646089198,7.618742377670413,4
71552,735.0,695.0,35,3.5040872599843182,866.924870747279,MRI scan of chest before and after contrast,6.764952318755116,1.2539300757276326,6.543911845564792,6.5998704992128365,3.5553480614894135,4
71555,3194.0,3044.0,113,4.712998620243456,739.7499467749249,MRI scan of blood vessels of chest,6.606312219330232,1.5503243551860781,8.020927718981577,8.069029328774958,4.727387818712341,4
72126,6219.0,6050.0,296,4.906531738066501,406.2896012220927,CT scan of upper spine with contrast,6.0070662088243925,1.5905673252191552,8.707813551024888,8.735364401103888,5.69035945432406,4
72132,30896.0,29891.0,1291,4.531154050450001,365.3993183583548,CT scan of lower spine with contrast,5.900990778475157,1.5109766643235496,10.305312710723697,10.338382004668295,7.1631723908466425,4
72141,558729.1,542441.0,14175,6.316834601417603,769.7255965726882,MRI scan of upper spinal canal,6.646034083246115,1.8432182284833263,13.203834602722047,13.233420019288634,9.559235128595953,4
72146,143997.1,139199.0,6236,6.732742150256894,740.5146902960793,MRI scan of middle spinal canal,6.607345471858246,1.9069825124176527,11.843659842948606,11.877548439466459,8.738094230177667,4
72148,1380012.1,1335267.0,19898,6.279302443014548,796.522172203811,MRI scan of lower spinal canal,6.680254966004481,1.8372588983576192,14.104641829819153,14.13760282521089,9.898374503149306,4
72149,607.0,589.0,35,5.166152707854949,602.3008072480067,MRI scan of lower spinal canal with contrast,6.400757000324399,1.6421282544099938,6.3784261836515865,6.408528791059498,3.5553480614894135,4
72156,68407.0,66281.0,3071,5.9029960176908185,947.9942795325229,MRI scan of upper spinal canal before and after contrast,6.854348467988422,1.7754600216336964,11.101658558934227,11.133230437555632,8.029758520440822,4
72157,42607.0,41047.0,2022,5.021163532676701,791.3020358157123,MRI scan of middle spinal canal before and after contrast,6.673679735360116,1.6136616862646078,10.622473030602189,10.659773838007359,7.611842399580417,4
72158,220558.0,212863.0,7829,5.6081651057509765,1008.0470588686932,MRI scan of lower spinal canal before and after contrast,6.915770132927194,1.7242235904099952,12.268404045266273,12.303915977829217,8.965590066907914,4
72195,34449.0,32967.0,1577,3.990410547228511,751.1425565331587,MRI scan of pelvis,6.6215954560313355,1.3838941196507766,10.403262340115035,10.447235248444299,7.3632795869630385,4
72196,641.0,630.0,27,4.406864620755518,871.0609984391263,MRI scan of pelvis with contrast,6.769712007051452,1.483163466249255,6.4457198193855785,6.46302945692067,3.295836866004329,4
72197,76864.0,72752.0,2130,4.474897494828987,1142.9889278465055,MRI scan of pelvis before and after contrast,7.04140197682445,1.4984834452810014,11.194811676064791,11.249792905439655,7.6638772587034705,4
72198,858.0,816.0,37,5.553820696473906,750.5582167831352,MRA scan of pelvic blood vessels,6.620817218728806,1.7144861046893531,6.704414354964107,6.754604099487962,3.6109179126442243,4
72275,76025.0,47417.0,687,5.492272103161485,445.7464559025368,Radiological supervision and interpretation X-ray of covering of spinal cord,6.099750305848011,1.7033420320464716,10.766736093172735,11.238817512545566,6.532334292222349,4
73201,1767.0,1687.0,108,4.294373928997305,539.4873231461914,CT scan of arm with contrast,6.290619287010057,1.4573057774065326,7.430707082545968,7.4770384723196965,4.68213122712422,4
73218,12968.0,9954.0,330,3.3529060536835655,675.35056446693,MRI scan of arm,6.515231910820343,1.2098274485062863,9.2057297594185,9.470240063415512,5.799092654460526,4
73221,455786.0,423454.0,10693,5.703932431632132,800.6462601089095,MRI scan of arm joint,6.685419226688956,1.7411558372550398,12.95620016852074,13.029778680096022,9.277344600756656,4
73222,10258.0,9560.0,469,4.546711653456254,917.6136049911066,MRI scan of arm joint with contrast,6.821776392417438,1.5144042581534443,9.165343006045447,9.235813167949214,6.150602768446279,4
73223,1987.0,1820.0,95,4.3912962496395815,1283.70816306,MRI scan of arm joint before and after contrast,7.157508171079777,1.4796244567689278,7.506591780070841,7.594381242551817,4.553876891600541,4
73706,3785.0,2208.0,70,2.935216823949135,392.85808190198674,CT scan of lower leg blood vessels with contrast,5.973448431898413,1.0767813258322112,7.699842407396986,8.23880116587155,4.248495242049359,4
73718,82075.1,75083.0,3245,3.9152900868410745,749.8271268632043,MRI scan of leg,6.619842682445993,1.3648894229534767,11.226349447280967,11.315389960766858,8.08487062913819,4
73720,21988.0,20273.0,1102,3.701456550919836,628.0821548116769,MRI scan of leg before and after contrast,6.442670977675856,1.3087264045962277,9.917045230468194,9.998252128980551,7.004881989712859,4
73721,672308.0,614099.0,13127,5.765797165465218,806.5163614444598,MRI scan of leg joint,6.6927241843333976,1.7519434209119282,13.327911431916881,13.418471847835981,9.482426456803408,4
73722,683.0,612.0,39,4.671313566523102,1074.522562223104,MRI scan of leg joint with contrast,6.9796317137430846,1.5414403097577436,6.416732282512326,6.52649485957079,3.6635616461296463,4
73723,5247.0,4913.0,292,4.165979720681598,871.492159329893,MRI scan of leg joint before and after contrast,6.770206868166756,1.4269514750116654,8.499640032168648,8.565411763686711,5.676753802268282,4
73725,2997.0,1704.0,89,4.8410232470121795,907.5925992643477,MRA scan of leg blood vessels,6.8107955986903645,1.5771261130555458,7.440733707389261,8.005367067316664,4.48863636973214,4
74170,51699.0,49500.0,2526,4.30326557371652,555.636357376289,CT scan abdomen before and after contrast,6.32011404678149,1.4593741702221334,10.809727948556782,10.853193717949686,7.8343923029104365,4
74175,10860.0,10555.0,576,4.054840226445865,483.228557090157,CT scan of abdominal blood vessels with contrast,6.180489744812512,1.3999112851748028,9.264354960282422,9.292841593487926,6.3561076606958915,4
74182,1304.0,1285.0,63,3.1717908433401125,646.9102147243037,MRI scan of abdomen with contrast,6.472207513193173,1.1542963631812018,7.158513997329321,7.1731917424865985,4.143134726391533,4
74183,208368.0,195015.0,5388,4.198804021441329,976.5079779046123,MRI scan of abdomen before and after contrast,6.883982920180556,1.4347997279387232,12.180831757664379,12.247061026207485,8.591929537530255,4
74185,3363.0,3247.0,155,4.3594183587379,836.4943205470233,MRI scan of blood vessels of abdomen,6.729219730860522,1.472338644502646,8.085486772102845,8.12058871174027,5.043425116919247,4
74261,4982.0,4807.0,206,3.8472346635817174,726.3231774386801,Diagnostic CT scan of large bowel,6.587995063762987,1.34735462102123,8.47782846789396,8.513586695822125,5.327876168789581,4
75557,706.0,688.0,38,4.362025524752395,594.6374362604107,MRI of heart,6.387951868993125,1.4729365193790969,6.5337888379333435,6.559615237493242,3.6375861597263857,4
75561,12537.0,12204.0,431,4.231047306519472,680.6224926220602,MRI of heart before and after contrast,6.523007809745909,1.4424495526065215,9.40951904583656,9.436439551116026,6.066108090103747,4
75563,1436.0,1430.0,44,5.006270246744939,1264.94016016445,MRI of heart before and after contrast with stress imaging,7.142780095824914,1.610691176119975,7.265429723253953,7.269616749608169,3.784189633918261,4
75572,10031.0,9861.0,357,3.603525564365081,390.64570132621776,CT scan of heart structure with contrast,5.967801014481577,1.2819126896724657,9.19634286233233,9.213435576883485,5.877735781779639,4
75574,35093.0,34418.0,880,4.068964386074243,811.6822055677743,CT scan of heart blood vessels and grafts with contrast dye,6.699108891102011,1.4033885164804492,10.446334962324856,10.465756959365681,6.779921907472252,4
75625,78051.0,72002.0,2549,5.183910587245362,388.78600146033267,Radiological supervision and interpretation X-ray of abdominal aorta,5.963029067463655,1.6455597110704723,11.184449175390174,11.26511773816131,7.8434564043761155,4
75630,17345.0,16100.0,700,4.014390024194222,431.76985874881825,Radiological supervision and interpretation X-ray of abdominal aorta and both leg arteries,6.067892711912998,1.3898854116215082,9.686574550972555,9.76105955940385,6.551080335043404,4
75635,58031.0,56625.0,2411,3.925181335208775,644.8823614965319,CT scan of abdominal aorta and both leg arteries with contrast,6.46906791488486,1.3674125502203733,10.944205862785335,10.968732629502142,7.787796878181171,4
75716,60386.0,54950.0,1963,4.955765377035598,500.33698506277966,Radiological supervision and interpretation of imaging of arteries of both arms or legs,6.215281841531882,1.6005516214508664,10.914178959831768,11.008512568976428,7.5822291942764615,4
75736,1746.0,1479.0,50,4.330733400314259,509.90811569240157,Radiological supervision and interpretation of imaging of artery of pelvis,6.2342305441776364,1.465736904187811,7.2991214627108,7.465082736399547,3.912023005428146,4
75791,12709.0,10072.0,295,2.932202754263493,700.8672358156249,Radiological supervision and interpretation of imaging of artery-vein dialysis shunt,6.552318476537819,1.0757539338379671,9.217514575724183,9.450065682882071,5.68697535633982,4
75825,3035.0,2511.0,105,4.00415127603902,402.60730477703123,Radiological supervision and interpretation of imaging of major abdominal vein,5.997961657047626,1.3873316419678081,7.828436359157585,8.017966703493599,4.653960350157523,4
75827,4223.0,3467.0,138,6.253288437319127,638.9268363721783,Radiological supervision and interpretation of imaging of major chest vein,6.459789950752102,1.8331074753510073,8.151044945685024,8.348301054933943,4.927253685157205,4
75894,3587.0,3002.0,172,3.44501866461637,395.33560914403665,Radiological supervision and interpretation of obstruction of blood vessel via catheter,5.979735047561111,1.236929322336684,8.007034012193408,8.185071477532283,5.147494476813453,4
75896,3291.0,1651.0,46,3.061105910949782,1827.3367912385675,Radiological supervision and interpretation of infusion via catheter,7.510614880516016,1.1187762594789756,7.409136443920128,8.098946748943339,3.828641396489095,4
75898,7217.0,4473.0,226,3.792566706664801,340.2079950119007,Imaging of blood vessel,5.829557180602435,1.3330430211866682,8.405814603432848,8.884194633072273,5.420534999272286,4
75901,2553.0,2019.0,85,2.6719326313571763,452.9218644730748,Radiological supervision and interpretation of removal of obstructive material in catheter procedure,6.115719625998954,0.9828020425411229,7.610357618312838,7.845024417241484,4.442651256490317,4
75952,5386.0,5378.0,346,3.338822555076299,772.4045116969014,Radiological supervision and interpretation of repair of artery of abdomen procedure,6.649508391677773,1.2056182164155882,8.59007183682881,8.591558273371545,5.846438775057725,4
75962,37492.0,29151.0,801,4.312255710471573,488.19545156316667,Radiological supervision and interpretation of balloon dilation of narrowed artery,6.190715841166517,1.4614611339058134,10.28024449650755,10.531882855866376,6.68586094706836,4
75978,256057.0,162017.0,3120,4.644379772680546,467.1693175736614,Radiological supervision and interpretation of balloon dilation of narrowed vein,6.14669175635587,1.5356578375550778,11.99545654698049,12.453155354927475,8.045588280803528,4
76811,907.0,887.0,62,3.232464142600533,429.1112899666703,Abdominal ultrasound of pregnant uterus single or first fetus,6.061716302456927,1.1732447388260263,6.787844982309579,6.810142450115136,4.127134385045092,4
76873,3476.0,3284.0,125,2.8446798210742585,374.50143555758905,Ultrasound of prostate,5.925595636214518,1.0454505203221574,8.096817470572319,8.153637486385282,4.8283137373023015,4
77011,3637.0,3237.0,121,5.489760396975481,846.9169287881605,CT scan guidance for stereotactic localization,6.741602612850646,1.7028846110308686,8.082402253926244,8.19891444498699,4.795790545596741,4
77013,1706.0,1556.0,90,3.5269002283955757,737.0557444310375,CT scan guidance for and monitoring of tissue destruction,6.602663526277498,1.2604193629024496,7.349873704738337,7.441906728051625,4.499809670330265,4
77058,507.0,498.0,21,4.1607635817864335,871.7123865898423,MRI scan of one breast with contrast,6.770459537610095,1.42569861074337,6.210600077024653,6.2285110035911835,3.044522437723423,4
77059,55653.0,53866.0,2069,4.315966253195442,1237.9373399451965,MRI scan of both breasts with contrast,7.121201838025969,1.4623212283651903,10.894254760086813,10.926891263606484,7.634820677745543,4
77262,2411.0,2258.0,114,3.7113819826888825,416.58788054823316,"Management of radiation therapy, intermediate",6.032097437064856,1.3114043093301462,7.722234744709607,7.787796878181171,4.736198448394496,4
77263,269274.0,252952.0,4334,4.2583474575911024,703.2269864896772,"Management of radiation therapy, complex",6.555679722326405,1.4488811642672972,12.440955026389753,12.503484727536465,8.374246182096304,4
77293,11219.0,10548.0,491,3.4484045945731565,743.0035662710545,Respiratory motion management simulation,6.610700844532693,1.237911687730995,9.263691547473178,9.325364048544964,6.19644412779452,4
77295,140874.0,126370.0,3550,5.139131434322845,1468.6964649972615,"Management of radiation therapy, 3D",7.292130527864608,1.6368840835388143,11.746969390752726,11.855621152825313,8.174702882469461,4
77301,102668.0,94568.0,3064,3.2262638711777054,3456.8744055605666,Management of modulation radiotherapy planning,8.148120108790314,1.171324771515355,11.457074431430213,11.539255760216259,8.027476530860483,4
77318,4021.0,3231.0,114,3.1469943999730376,832.6084008956352,Radiation therapy plan,6.724563424663893,1.1464478385996053,8.080546965824498,8.299285906897275,4.736198448394496,4
77321,9884.0,9364.0,469,5.466186044511712,336.4835805339118,Radiation therapy total body port plan,5.818549353047059,1.6985811236100867,9.144627828610801,9.1986725671085,6.150602768446279,4
77338,123432.0,96768.0,3087,3.3352340925545456,1149.4309753547464,Design and construction of device for radiation therapy,7.04702229486203,1.2045428695742255,11.48007164009915,11.723445676122862,8.034955024502159,4
77373,12599.0,3932.0,167,4.3371992260424355,5767.299093580648,Stereotactic body radiation therapy 1 or more lesions using imaging guidance,8.65995915521156,1.467228800169511,8.276903481267057,9.44137272471063,5.117993812416755,4
77432,6099.0,5675.0,252,4.68146878315652,1985.6284046544645,"Stereotactic radiation treatment management of brain lesions, complete course of treatment consisting of 1 session",7.5936907196735985,1.5436119032460944,8.643825842349603,8.715880102296456,5.529429087511423,4
77435,15038.0,13588.0,608,3.665761120618242,2344.048000398567,"Stereotactic radiation treatment management of 1 or more lesions using imaging guidance, per treatment course",7.759634628472969,1.2990359865247478,9.516942329280475,9.618335609937972,6.410174881966167,4
77470,93217.0,87571.0,2622,5.551551255882854,676.5338719332053,Special radiation treatment procedure,6.516982515733918,1.7140773942684182,11.38020517188695,11.442685387473675,7.871692664323645,4
77523,39342.0,4663.0,47,4.537824357535186,4613.317828275126,"Proton treatment delivery, intermediate",8.436702579574881,1.5124476807904383,8.44741429680832,10.580047929491675,3.8501476017100584,4
77778,3348.0,3274.0,120,3.5019876906781975,1905.0603106325182,"Application of radiation source, complex",7.552268946184343,1.2533307189169338,8.09376775793108,8.116118431609365,4.787491742782046,4
77785,8596.0,2220.0,136,3.639062037755496,496.9786970683934,"High dose brachytherapy delivery, 1 channel",6.2085471621365205,1.2917259665076517,7.705262474866325,9.059052257762401,4.912654885736052,4
77786,14042.0,2722.0,127,3.4008993084526242,1185.497501069524,"High dose brachytherapy delivery, 2-12 channels",7.077917797590564,1.2240398991335661,7.909122183211411,9.549808117577195,4.844187086458591,4
78071,2798.0,2782.0,155,2.8660606189886666,391.7345175120893,Imaging of parathyroid with nuclear medicine study,5.970584359107571,1.0529384802599917,7.930925372483388,7.936660155225426,5.043425116919247,4
78072,3531.0,3471.0,180,3.255385881015212,399.7944010199376,Imaging of parathyroid with CT and nuclear medicine study,5.9909504175158546,1.180310818869097,8.152198015861787,8.169336395928386,5.19295685089021,4
78451,30380.0,28903.0,533,3.124097872222748,488.6624786043513,Nuclear medicine study of vessels of heart using drugs or exercise single study,6.191672023355031,1.1391455606232954,10.271700674941403,10.321539776149764,6.278521424165844,4
78492,113886.0,113081.0,1019,2.45174324259856,2371.5977271121774,Nuclear medicine study heart muscle at rest and/or stress multiple studies,7.771319153455361,0.8967992991321393,11.635859655065206,11.64295322704305,6.926577033222725,4
78608,5112.0,4679.0,153,2.6572089947695163,2227.7774491386763,Nuclear medicine study brain with metabolic evaluation,7.708759707879686,0.9772763218587355,8.450839690866216,8.53934599605737,5.030437921392435,4
78804,642.0,558.0,29,5.282833846706075,873.9226635444827,"Nuclear medicine study of radioactive material distribution of whole body, requiring 2 or more days imaging",6.772991886093405,1.6644626671303546,6.324358962381311,6.464588303689961,3.367295829986474,4
78812,5931.0,5383.0,124,2.8430514290855156,1243.8845894434987,Nuclear medicine imaging from skull base to mid-thigh,7.125994495236128,1.0448779222293103,8.591001118560957,8.687948111838727,4.820281565605037,4
78815,578114.2,510028.0,7221,3.1525351853557106,1797.2729618650076,Nuclear medicine study with CT imaging skull base to mid-thigh,7.494025773893096,1.148206949890834,13.142220905154236,13.267526705993252,8.884748726451182,4
78816,46294.0,40883.0,1294,3.140301874911571,2190.9509269023024,Nuclear medicine study with CT imaging whole body,7.692090941764675,1.1443189338060218,10.618469607703592,10.742767642044035,7.165493475060845,4
79101,1571.0,723.0,48,4.215217696344401,475.9442011461872,Radioactive material therapy into vein,6.165300622877293,1.4387012381258955,6.583409222158765,7.359467638255621,3.871201010907891,4
79445,790.0,654.0,41,4.168956486122344,512.477999999848,Radioactive material therapy into artery,6.239257783261616,1.4276657613585433,6.483107351457199,6.672032945461067,3.713572066704308,4
80074,120164.0,116184.0,297,5.449375914988416,346.83655320974833,Acute hepatitis panel,5.848853640764241,1.6955010911069663,11.66293042028764,11.696612755391966,5.6937321388027,4
81210,9738.0,9612.0,57,4.242706963582134,782.6470168372898,Gene analysis (v-raf murine sarcoma viral oncogene homolog B1),6.662681785709117,1.4452015003381724,9.17076759685636,9.183791036742646,4.04305126783455,4
81235,12180.0,12011.0,58,5.396798556336321,1819.9944655100976,"Gene analysis (epidermal growth factor receptor), common variants",7.506588739137699,1.6858059178215665,9.39357817555449,9.407550541263888,4.060443010546419,4
81256,7594.0,7472.0,72,5.152376354462325,455.6310797990545,Gene analysis (hemochromatosis) common variants,6.121683446540132,1.6394580363013955,8.918917979908679,8.935113740791747,4.276666119016055,4
81270,18146.0,17756.0,109,3.1128097854141736,385.9458365486481,Gene analysis (Janus kinase 2) variant,5.955697039796928,1.1355257862884358,9.784478765953926,9.806205429729575,4.6913478822291435,4
81275,8926.0,8794.0,63,3.640736000331533,730.1365975805636,Gene analysis (v-Ki-ras2 Kirsten rat sarcoma viral oncogene) variants in codons 12 and 13,6.593231636611053,1.2921858591026887,9.081824949740755,9.096723645189215,4.143134726391533,4
81403,16809.0,13214.0,63,6.948492058905258,852.1921845437657,Molecular pathology procedure level 4,6.747812070105859,1.9385246660936282,9.48903215258983,9.729669736233394,4.143134726391533,4
81404,18541.0,8563.0,30,4.69986186317506,1243.8908753748553,Molecular pathology procedure level 5,7.125999548691671,1.5475331174702773,9.055205875026193,9.827739775097854,3.4011973816621555,4
87522,191557.0,117675.0,222,8.370978290112014,443.8823959448522,Detection test for Hepatitis C virus,6.095559653348831,2.1247707582104556,11.675681866269343,12.162940693444375,5.402677381872279,4
87536,146829.0,68625.0,180,4.219590821653577,410.28038337225746,Detection test for HIV-1 virus,6.016840787854922,1.4397381616533664,11.136412178811831,11.897023923336501,5.19295685089021,4
87902,36427.0,34560.0,159,2.496417001504036,672.9175951916314,Analysis test for Hepatitis C virus,6.511622878153246,0.914856504463163,10.450452222917992,10.50306553689991,5.0689042022202315,4
88120,91030.0,73695.0,369,2.2753927933301576,1180.3201265531889,Cell examination of urine,7.073540974355375,0.8221526939083719,11.207690233270858,11.418944401499335,5.910796644040527,4
88121,51991.0,43213.0,244,2.2465211805271554,1058.7970735376944,Cell examination of urine,6.964888706406639,0.8093828777173981,10.673896654889003,10.858825905660948,5.497168225293202,4
88237,44542.0,38504.0,124,2.6753667320084267,433.24259328239293,Tissue culture for tumor disorders of bone marrow and blood cells,6.071297832736698,0.984086467029078,10.558517410982946,10.704187843260796,4.820281565605037,4
88262,11633.0,11016.0,49,3.4922396340351405,592.344503570557,Chromosome analysis for genetic defects,6.384088397334432,1.2505432593442594,9.307104040408491,9.361601165816767,3.8918202981106265,4
88348,13990.0,13251.0,259,3.9309003690745525,346.76511222399193,Electron microscopy for diagnosis,5.848647640722518,1.368868501187106,9.491828300264636,9.546098067659527,5.556828061699537,4
88374,118030.1,42599.0,425,4.721554821625734,508.20644962830045,Microscopic genetic examination using computer-assisted technology,6.230887761927729,1.5521381567148378,10.659586057803535,11.678694955664982,6.052089168924417,4
90947,5844.0,2010.0,110,3.048806643776573,380.6948237511567,Dialysis procedure requiring repeat evaluation,5.941998066635015,1.1147502497199084,7.605890001053122,8.67317077287059,4.700480365792417,4
91010,16580.0,16352.0,531,3.977184237871391,362.23207418586026,Measurement of esophageal swallowing movement,5.892285095327277,1.380574090993981,9.702105493003431,9.715952428689286,6.274762021241939,4
91034,2541.0,2507.0,120,3.1120108061511114,377.3155726091618,Monitoring and recording of gastroesophageal reflux through nose including analysis and interpretation,5.933081899930244,1.1352690787237125,7.826842098158293,7.840312983320164,4.787491742782046,4
91035,3218.0,3125.0,152,4.322347294460034,817.0266469861706,Monitoring and recording of gastroesophageal reflux with pH electrode insertion including analysis and interpretation,6.7056717099782714,1.4637986098911153,8.047189562170502,8.076515327552329,5.0238805208462765,4
91038,2228.0,2201.0,91,3.2238716019083196,527.1025583483034,"Monitoring of gastroesophageal reflux including analysis and interpretation, prolonged (greater than 1 hour, up to 24 hours)",6.267395137479251,1.1705829981404983,7.696667081526462,7.708859601047175,4.51085950651685,4
